;EventTime;Origin;Destination
697;2021.13027;Greece;Bangladesh
698;2020.9721200000001;Greece;Cyprus
699;2021.17386;Greece;Malaysia
700;2021.4563;Malaysia;Singapore
701;2021.30014;Malaysia;Indonesia
702;2021.32526;Malaysia;Hong Kong
703;2021.13027;Greece;Russia
704;2020.96497;Greece;Luxembourg
705;2021.03712;Luxembourg;Brazil
706;2021.31656;Luxembourg;Guadeloupe
707;2021.4015000000002;Luxembourg;Georgia
708;2021.333;Luxembourg;Malta
709;2021.37409;Luxembourg;Switzerland
710;2021.43163;Luxembourg;Poland
711;2021.21291;Luxembourg;Republic of the Congo
712;2021.11109;Greece;Turkey
713;2021.38506;Greece;Poland
714;2021.04943;Greece;Japan
715;2020.9196900000002;Greece;Iran
716;2020.97105;Iran;Norway
717;2021.35492;Iran;Australia
718;2021.1895200000001;Iran;United Kingdom
719;2021.2323900000001;Iran;Iraq
720;2021.41522;Iraq;North Macedonia
721;2021.18507;Greece;Ireland
722;2021.08096;Greece;Russia
723;2021.39329;Russia;Greece
724;2021.26726;Russia;Uganda
725;2021.39054;Russia;Turkey
726;2021.2453400000002;Greece;Moldova
727;2021.2453500000001;Greece;Georgia
728;2021.00334;Greece;Belarus
