;EventTime;Origin;Destination
192;2021.6189700000002;Sri Lanka;Russia
193;2021.5943000000002;Seychelles;Italy
194;2021.4464300000002;Seychelles;Belize
195;2021.6052600000003;Belize;Venezuela
196;2021.6655300000002;Belize;Cameroon
197;2021.6189600000002;Belize;Pakistan
198;2021.6080000000002;Seychelles;Netherlands
199;2021.55869;Seychelles;Malaysia
200;2021.6408800000002;Seychelles;Netherlands
201;2021.57787;Seychelles;United Arab Emirates
202;2021.5367700000002;Seychelles;Sri Lanka
203;2021.5943100000002;Seychelles;Bangladesh
204;2021.6518400000002;Seychelles;Finland
205;2021.5395200000003;Seychelles;New Zealand
206;2021.6600600000002;Seychelles;Dominica
207;2021.54499;Seychelles;Finland
208;2021.5888300000001;Finland;Slovenia
209;2021.5447600000002;Seychelles;Germany
210;2021.6080100000001;Germany;Thailand
211;2021.6737600000001;Seychelles;Serbia
212;2021.6134800000002;Seychelles;United Kingdom
213;2021.4695500000003;Seychelles;Germany
214;2021.55869;Germany;Chad
215;2021.55869;Germany;USA
216;2021.4787000000001;Germany;Kosovo
217;2021.5641600000001;Kosovo;Germany
218;2021.6408700000002;Kosovo;Azerbaijan
219;2021.6436200000003;Kosovo;Ethiopia
220;2021.6600500000002;Kosovo;Iran
221;2021.6134800000002;Kosovo;Croatia
222;2021.6217000000001;Kosovo;Belgium
223;2021.6271800000002;Kosovo;North Macedonia
224;2021.6792400000002;Kosovo;Uganda
225;2021.5175900000002;Kosovo;Togo
226;2021.5340300000003;Kosovo;Antigua and Barbuda
227;2021.5340300000003;Kosovo;Lithuania
228;2021.5367700000002;Kosovo;Ethiopia
229;2021.5367700000002;Kosovo;Japan
230;2021.5422600000002;Kosovo;Seychelles
231;2021.5477300000002;Kosovo;Togo
232;2021.54769;Kosovo;Lebanon
233;2021.56418;Lebanon;Georgia
234;2021.5724400000001;Lebanon;Dominican Republic
235;2021.6038300000002;Dominican Republic;Bahrain
236;2021.6239500000001;Bahrain;Czech Republic
237;2021.6573200000003;Czech Republic;Albania
238;2021.6737600000001;Albania;Kazakhstan
239;2021.3614800000003;Seychelles;Sint Maarten
240;2021.6518400000002;Sint Maarten;Taiwan
241;2021.66828;Sint Maarten;Seychelles
242;2021.5422500000002;Sint Maarten;Saint Vincent and the Grenadines
243;2021.6189700000002;Sint Maarten;Slovenia
244;2021.62992;Sint Maarten;Saint Martin
245;2021.56417;Sint Maarten;Bolivia
246;2021.6025300000001;Sint Maarten;Djibouti
247;2021.6518400000002;Sint Maarten;Bolivia
248;2021.6710200000002;Sint Maarten;Guadeloupe
249;2021.5559500000002;Sint Maarten;Saint Vincent and the Grenadines
250;2021.5997900000002;Sint Maarten;Palestine
251;2021.4059600000003;Sint Maarten;Dominican Republic
252;2021.4503800000002;Sint Maarten;Brunei
253;2021.5669100000002;Sint Maarten;Venezuela
254;2021.63541;Sint Maarten;Argentina
255;2021.6354000000001;Sint Maarten;Uruguay
256;2021.6408800000002;Sint Maarten;Ghana
257;2021.3989700000002;Sint Maarten;Ecuador
258;2021.52581;Ecuador;Mexico
259;2021.6436200000003;Ecuador;Djibouti
260;2021.5860900000002;Ecuador;El Salvador
261;2021.6518400000002;Ecuador;Trinidad and Tobago
262;2021.6518300000002;Ecuador;Saint Martin
263;2021.6600500000002;Ecuador;Uruguay
264;2021.5997800000002;Ecuador;Ukraine
265;2021.6710100000003;Ecuador;Switzerland
266;2021.5367700000002;Ecuador;Sint Maarten
267;2021.6052600000003;Ecuador;Kosovo
268;2021.46772;Ecuador;Aruba
269;2021.5395100000003;Aruba;Slovenia
270;2021.55869;Aruba;Honduras
271;2021.5669100000002;Aruba;Chile
272;2021.5696500000001;Aruba;Canada
273;2021.6518500000002;Aruba;Benin
274;2021.4948900000002;Aruba;Venezuela
275;2021.49825;Venezuela;Costa Rica
276;2021.5860900000002;Costa Rica;Venezuela
277;2021.5080900000003;Costa Rica;Colombia
278;2021.6052700000002;Colombia;USA
279;2021.6737600000001;Colombia;Estonia
280;2021.6354000000001;Colombia;Curacao
281;2021.6518400000002;Colombia;Latvia
282;2021.6146300000003;Colombia;Jamaica
283;2021.6342900000002;Jamaica;Vietnam
284;2021.6737600000001;Vietnam;Guatemala
285;2021.5203300000003;Colombia;Saint Martin
286;2021.5230700000002;Colombia;Paraguay
287;2021.5220700000002;Colombia;Bonaire
288;2021.5285500000002;Bonaire;Guatemala
289;2021.5395100000003;Bonaire;Slovenia
290;2021.5374600000002;Bonaire;Costa Rica
291;2021.5559400000002;Costa Rica;Ghana
292;2021.5438900000001;Costa Rica;Cyprus
293;2021.5559400000002;Cyprus;Hong Kong
294;2021.5585400000002;Cyprus;Switzerland
295;2021.5696400000002;Switzerland;Aruba
296;2021.5683600000002;Switzerland;Chile
297;2021.57786;Chile;Palau
298;2021.5942900000002;Chile;Guadeloupe
299;2021.5997700000003;Chile;Liechtenstein
300;2021.5997700000003;Chile;Tunisia
301;2021.6025100000002;Chile;Uruguay
302;2021.62443;Chile;Israel
303;2021.6353800000002;Chile;Georgia
304;2021.5641600000001;Guinea;Estonia
305;2021.59704;Guinea;Canada
306;2021.3934800000002;Guinea;Luxembourg
307;2021.6381400000002;Luxembourg;Lithuania
