;EventTime;Origin;Destination
678;2021.38809;South Africa;Brazil
679;2021.4428799999998;South Africa;Australia
680;2021.49219;South Africa;Australia
681;2021.34699;South Africa;United Kingdom
682;2021.3104899999998;South Africa;Papua New Guinea
683;2021.4236999999998;Papua New Guinea;Australia
684;2021.2983;South Africa;Guinea
685;2021.21991;Turkey;Senegal
686;2021.5798499999999;Senegal;Gambia
687;2021.37438;Senegal;Gambia
688;2021.15642;Turkey;Mexico
689;2021.473;Mexico;Indonesia
690;2021.57711;Indonesia;Bangladesh
691;2021.5277899999999;Mexico;Italy
692;2021.64834;Mexico;Qatar
693;2021.58532;Mexico;Philippines
694;2021.57711;Mexico;Argentina
695;2021.43516;Mexico;Brazil
696;2021.54345;Turkey;Senegal
697;2021.7223199999999;Senegal;Czech Republic
698;2021.48397;Turkey;Ghana
699;2021.41274;Turkey;Indonesia
700;2021.4812299999999;Turkey;Uzbekistan
701;2021.4812299999999;Turkey;Uzbekistan
702;2021.6456099999998;Turkey;Italy
703;2021.32135;Turkey;Czech Republic
704;2021.6702599999999;Czech Republic;Lebanon
705;2021.4949199999999;Czech Republic;Ghana
706;2021.5131999999999;Ghana;Mexico
707;2021.6839599999998;Mexico;Belgium
708;2021.673;Czech Republic;Qatar
709;2021.49216;Czech Republic;Iceland
710;2021.63464;Iceland;Austria
711;2021.57711;Iceland;Malaysia
712;2021.5853299999999;Iceland;Spain
713;2021.5086299999998;Turkey;Greece
714;2021.5469799999998;Turkey;India
715;2021.43886;Turkey;Iceland
716;2021.5853399999999;Iceland;Belgium
717;2021.70041;Iceland;Netherlands
718;2021.6894499999999;Iceland;Austria
719;2021.71959;Turkey;Germany
720;2021.5086299999998;Turkey;Greece
721;2021.46753;Turkey;Germany
722;2021.61548;Germany;Czech Republic
723;2021.74973;Czech Republic;Papua New Guinea
724;2021.67301;Turkey;Sri Lanka
